,mda_round,tc,beta,pfpr0,cr_factor,mda_coverage,strategy,b_drug
1161,1,0.55,0.0538,1.0,1,0.7,AAB,KAFLUM
1162,1,0.55,0.0538,1.0,1,0.7,ABA,KAFLUM
1163,1,0.55,0.0538,1.0,1,0.7,ABB,KAFLUM
1164,1,0.55,0.0538,1.0,1,0.8,AAB,DHAPPQ
1165,1,0.55,0.0538,1.0,1,0.8,ABA,DHAPPQ
1166,1,0.55,0.0538,1.0,1,0.8,ABB,DHAPPQ
1167,1,0.55,0.0538,1.0,1,0.8,AAB,KAFLUM
1168,1,0.55,0.0538,1.0,1,0.8,ABA,KAFLUM
1169,1,0.55,0.0538,1.0,1,0.8,ABB,KAFLUM
1170,1,0.55,0.0538,1.0,1,0.9,AAB,DHAPPQ
1171,1,0.55,0.0538,1.0,1,0.9,ABA,DHAPPQ
1172,1,0.55,0.0538,1.0,1,0.9,ABB,DHAPPQ
1173,1,0.55,0.0538,1.0,1,0.9,AAB,KAFLUM
1174,1,0.55,0.0538,1.0,1,0.9,ABA,KAFLUM
1175,1,0.55,0.0538,1.0,1,0.9,ABB,KAFLUM
1176,1,0.55,0.0538,1.0,2,0.6,AAB,DHAPPQ
1177,1,0.55,0.0538,1.0,2,0.6,ABA,DHAPPQ
1178,1,0.55,0.0538,1.0,2,0.6,ABB,DHAPPQ
1179,1,0.55,0.0538,1.0,2,0.6,AAB,KAFLUM
1180,1,0.55,0.0538,1.0,2,0.6,ABA,KAFLUM
1181,1,0.55,0.0538,1.0,2,0.6,ABB,KAFLUM
1182,1,0.55,0.0538,1.0,2,0.7,AAB,DHAPPQ
1183,1,0.55,0.0538,1.0,2,0.7,ABA,DHAPPQ
1184,1,0.55,0.0538,1.0,2,0.7,ABB,DHAPPQ
1185,1,0.55,0.0538,1.0,2,0.7,AAB,KAFLUM
1186,1,0.55,0.0538,1.0,2,0.7,ABA,KAFLUM
1187,1,0.55,0.0538,1.0,2,0.7,ABB,KAFLUM
1188,1,0.55,0.0538,1.0,2,0.8,AAB,DHAPPQ
1189,1,0.55,0.0538,1.0,2,0.8,ABA,DHAPPQ
1190,1,0.55,0.0538,1.0,2,0.8,ABB,DHAPPQ
1191,1,0.55,0.0538,1.0,2,0.8,AAB,KAFLUM
1192,1,0.55,0.0538,1.0,2,0.8,ABA,KAFLUM
1193,1,0.55,0.0538,1.0,2,0.8,ABB,KAFLUM
1194,1,0.55,0.0538,1.0,2,0.9,AAB,DHAPPQ
1195,1,0.55,0.0538,1.0,2,0.9,ABA,DHAPPQ
1196,1,0.55,0.0538,1.0,2,0.9,ABB,DHAPPQ
1197,1,0.55,0.0538,1.0,2,0.9,AAB,KAFLUM
1198,1,0.55,0.0538,1.0,2,0.9,ABA,KAFLUM
1199,1,0.55,0.0538,1.0,2,0.9,ABB,KAFLUM
1200,1,0.55,0.0538,1.0,5,0.6,AAB,DHAPPQ
1201,1,0.55,0.0538,1.0,5,0.6,ABA,DHAPPQ
1202,1,0.55,0.0538,1.0,5,0.6,ABB,DHAPPQ
1203,1,0.55,0.0538,1.0,5,0.6,AAB,KAFLUM
1204,1,0.55,0.0538,1.0,5,0.6,ABA,KAFLUM
1205,1,0.55,0.0538,1.0,5,0.6,ABB,KAFLUM
1206,1,0.55,0.0538,1.0,5,0.7,AAB,DHAPPQ
1207,1,0.55,0.0538,1.0,5,0.7,ABA,DHAPPQ
1208,1,0.55,0.0538,1.0,5,0.7,ABB,DHAPPQ
1209,1,0.55,0.0538,1.0,5,0.7,AAB,KAFLUM
1210,1,0.55,0.0538,1.0,5,0.7,ABA,KAFLUM
1211,1,0.55,0.0538,1.0,5,0.7,ABB,KAFLUM
1212,1,0.55,0.0538,1.0,5,0.8,AAB,DHAPPQ
1213,1,0.55,0.0538,1.0,5,0.8,ABA,DHAPPQ
1214,1,0.55,0.0538,1.0,5,0.8,ABB,DHAPPQ
1215,1,0.55,0.0538,1.0,5,0.8,AAB,KAFLUM
1216,1,0.55,0.0538,1.0,5,0.8,ABA,KAFLUM
1217,1,0.55,0.0538,1.0,5,0.8,ABB,KAFLUM
1218,1,0.55,0.0538,1.0,5,0.9,AAB,DHAPPQ
1219,1,0.55,0.0538,1.0,5,0.9,ABA,DHAPPQ
1220,1,0.55,0.0538,1.0,5,0.9,ABB,DHAPPQ
1221,1,0.55,0.0538,1.0,5,0.9,AAB,KAFLUM
1222,1,0.55,0.0538,1.0,5,0.9,ABA,KAFLUM
1223,1,0.55,0.0538,1.0,5,0.9,ABB,KAFLUM
1224,1,0.55,0.0538,1.0,10,0.6,AAB,DHAPPQ
1225,1,0.55,0.0538,1.0,10,0.6,ABA,DHAPPQ
1226,1,0.55,0.0538,1.0,10,0.6,ABB,DHAPPQ
1227,1,0.55,0.0538,1.0,10,0.6,AAB,KAFLUM
1228,1,0.55,0.0538,1.0,10,0.6,ABA,KAFLUM
1229,1,0.55,0.0538,1.0,10,0.6,ABB,KAFLUM
1230,1,0.55,0.0538,1.0,10,0.7,AAB,DHAPPQ
1231,1,0.55,0.0538,1.0,10,0.7,ABA,DHAPPQ
1232,1,0.55,0.0538,1.0,10,0.7,ABB,DHAPPQ
1233,1,0.55,0.0538,1.0,10,0.7,AAB,KAFLUM
1234,1,0.55,0.0538,1.0,10,0.7,ABA,KAFLUM
1235,1,0.55,0.0538,1.0,10,0.7,ABB,KAFLUM
1236,1,0.55,0.0538,1.0,10,0.8,AAB,DHAPPQ
1237,1,0.55,0.0538,1.0,10,0.8,ABA,DHAPPQ
1238,1,0.55,0.0538,1.0,10,0.8,ABB,DHAPPQ
1239,1,0.55,0.0538,1.0,10,0.8,AAB,KAFLUM
1240,1,0.55,0.0538,1.0,10,0.8,ABA,KAFLUM
1241,1,0.55,0.0538,1.0,10,0.8,ABB,KAFLUM
1242,1,0.55,0.0538,1.0,10,0.9,AAB,DHAPPQ
1243,1,0.55,0.0538,1.0,10,0.9,ABA,DHAPPQ
1244,1,0.55,0.0538,1.0,10,0.9,ABB,DHAPPQ
1245,1,0.55,0.0538,1.0,10,0.9,AAB,KAFLUM
1246,1,0.55,0.0538,1.0,10,0.9,ABA,KAFLUM
1247,1,0.55,0.0538,1.0,10,0.9,ABB,KAFLUM
1248,1,0.55,0.0508,0.5,1,0.6,AAB,DHAPPQ
1249,1,0.55,0.0508,0.5,1,0.6,ABA,DHAPPQ
1250,1,0.55,0.0508,0.5,1,0.6,ABB,DHAPPQ
1251,1,0.55,0.0508,0.5,1,0.6,AAB,KAFLUM
1252,1,0.55,0.0508,0.5,1,0.6,ABA,KAFLUM
1253,1,0.55,0.0508,0.5,1,0.6,ABB,KAFLUM
1254,1,0.55,0.0508,0.5,1,0.7,AAB,DHAPPQ
1255,1,0.55,0.0508,0.5,1,0.7,ABA,DHAPPQ
1256,1,0.55,0.0508,0.5,1,0.7,ABB,DHAPPQ
1257,1,0.55,0.0508,0.5,1,0.7,AAB,KAFLUM
1258,1,0.55,0.0508,0.5,1,0.7,ABA,KAFLUM
1259,1,0.55,0.0508,0.5,1,0.7,ABB,KAFLUM
1260,1,0.55,0.0508,0.5,1,0.8,AAB,DHAPPQ
1261,1,0.55,0.0508,0.5,1,0.8,ABA,DHAPPQ
1262,1,0.55,0.0508,0.5,1,0.8,ABB,DHAPPQ
1263,1,0.55,0.0508,0.5,1,0.8,AAB,KAFLUM
1264,1,0.55,0.0508,0.5,1,0.8,ABA,KAFLUM
1265,1,0.55,0.0508,0.5,1,0.8,ABB,KAFLUM
1266,1,0.55,0.0508,0.5,1,0.9,AAB,DHAPPQ
1267,1,0.55,0.0508,0.5,1,0.9,ABA,DHAPPQ
1268,1,0.55,0.0508,0.5,1,0.9,ABB,DHAPPQ
1269,1,0.55,0.0508,0.5,1,0.9,AAB,KAFLUM
1270,1,0.55,0.0508,0.5,1,0.9,ABA,KAFLUM
1271,1,0.55,0.0508,0.5,1,0.9,ABB,KAFLUM
1272,1,0.55,0.0508,0.5,2,0.6,AAB,DHAPPQ
1273,1,0.55,0.0508,0.5,2,0.6,ABA,DHAPPQ
1274,1,0.55,0.0508,0.5,2,0.6,ABB,DHAPPQ
1275,1,0.55,0.0508,0.5,2,0.6,AAB,KAFLUM
1276,1,0.55,0.0508,0.5,2,0.6,ABA,KAFLUM
1277,1,0.55,0.0508,0.5,2,0.6,ABB,KAFLUM
1278,1,0.55,0.0508,0.5,2,0.7,AAB,DHAPPQ
1279,1,0.55,0.0508,0.5,2,0.7,ABA,DHAPPQ
1280,1,0.55,0.0508,0.5,2,0.7,ABB,DHAPPQ
1281,1,0.55,0.0508,0.5,2,0.7,AAB,KAFLUM
1282,1,0.55,0.0508,0.5,2,0.7,ABA,KAFLUM
1283,1,0.55,0.0508,0.5,2,0.7,ABB,KAFLUM
1284,1,0.55,0.0508,0.5,2,0.8,AAB,DHAPPQ
1285,1,0.55,0.0508,0.5,2,0.8,ABA,DHAPPQ
1286,1,0.55,0.0508,0.5,2,0.8,ABB,DHAPPQ
1287,1,0.55,0.0508,0.5,2,0.8,AAB,KAFLUM
1288,1,0.55,0.0508,0.5,2,0.8,ABA,KAFLUM
1289,1,0.55,0.0508,0.5,2,0.8,ABB,KAFLUM
1290,1,0.55,0.0508,0.5,2,0.9,AAB,DHAPPQ
1291,1,0.55,0.0508,0.5,2,0.9,ABA,DHAPPQ
1292,1,0.55,0.0508,0.5,2,0.9,ABB,DHAPPQ
1293,1,0.55,0.0508,0.5,2,0.9,AAB,KAFLUM
1294,1,0.55,0.0508,0.5,2,0.9,ABA,KAFLUM
1295,1,0.55,0.0508,0.5,2,0.9,ABB,KAFLUM
1296,1,0.55,0.0508,0.5,5,0.6,AAB,DHAPPQ
1297,1,0.55,0.0508,0.5,5,0.6,ABA,DHAPPQ
1298,1,0.55,0.0508,0.5,5,0.6,ABB,DHAPPQ
1299,1,0.55,0.0508,0.5,5,0.6,AAB,KAFLUM
1300,1,0.55,0.0508,0.5,5,0.6,ABA,KAFLUM
1301,1,0.55,0.0508,0.5,5,0.6,ABB,KAFLUM
1302,1,0.55,0.0508,0.5,5,0.7,AAB,DHAPPQ
1303,1,0.55,0.0508,0.5,5,0.7,ABA,DHAPPQ
1304,1,0.55,0.0508,0.5,5,0.7,ABB,DHAPPQ
1305,1,0.55,0.0508,0.5,5,0.7,AAB,KAFLUM
1306,1,0.55,0.0508,0.5,5,0.7,ABA,KAFLUM
1307,1,0.55,0.0508,0.5,5,0.7,ABB,KAFLUM
1308,1,0.55,0.0508,0.5,5,0.8,AAB,DHAPPQ
1309,1,0.55,0.0508,0.5,5,0.8,ABA,DHAPPQ
1310,1,0.55,0.0508,0.5,5,0.8,ABB,DHAPPQ
1311,1,0.55,0.0508,0.5,5,0.8,AAB,KAFLUM
1312,1,0.55,0.0508,0.5,5,0.8,ABA,KAFLUM
1313,1,0.55,0.0508,0.5,5,0.8,ABB,KAFLUM
1314,1,0.55,0.0508,0.5,5,0.9,AAB,DHAPPQ
1315,1,0.55,0.0508,0.5,5,0.9,ABA,DHAPPQ
1316,1,0.55,0.0508,0.5,5,0.9,ABB,DHAPPQ
1317,1,0.55,0.0508,0.5,5,0.9,AAB,KAFLUM
1318,1,0.55,0.0508,0.5,5,0.9,ABA,KAFLUM
1319,1,0.55,0.0508,0.5,5,0.9,ABB,KAFLUM
1320,1,0.55,0.0508,0.5,10,0.6,AAB,DHAPPQ
1321,1,0.55,0.0508,0.5,10,0.6,ABA,DHAPPQ
1322,1,0.55,0.0508,0.5,10,0.6,ABB,DHAPPQ
1323,1,0.55,0.0508,0.5,10,0.6,AAB,KAFLUM
1324,1,0.55,0.0508,0.5,10,0.6,ABA,KAFLUM
1325,1,0.55,0.0508,0.5,10,0.6,ABB,KAFLUM
1326,1,0.55,0.0508,0.5,10,0.7,AAB,DHAPPQ
1327,1,0.55,0.0508,0.5,10,0.7,ABA,DHAPPQ
1328,1,0.55,0.0508,0.5,10,0.7,ABB,DHAPPQ
1329,1,0.55,0.0508,0.5,10,0.7,AAB,KAFLUM
1330,1,0.55,0.0508,0.5,10,0.7,ABA,KAFLUM
1331,1,0.55,0.0508,0.5,10,0.7,ABB,KAFLUM
1332,1,0.55,0.0508,0.5,10,0.8,AAB,DHAPPQ
1333,1,0.55,0.0508,0.5,10,0.8,ABA,DHAPPQ
1334,1,0.55,0.0508,0.5,10,0.8,ABB,DHAPPQ
1335,1,0.55,0.0508,0.5,10,0.8,AAB,KAFLUM
1336,1,0.55,0.0508,0.5,10,0.8,ABA,KAFLUM
1337,1,0.55,0.0508,0.5,10,0.8,ABB,KAFLUM
1338,1,0.55,0.0508,0.5,10,0.9,AAB,DHAPPQ
1339,1,0.55,0.0508,0.5,10,0.9,ABA,DHAPPQ
1340,1,0.55,0.0508,0.5,10,0.9,ABB,DHAPPQ
1341,1,0.55,0.0508,0.5,10,0.9,AAB,KAFLUM
1342,1,0.55,0.0508,0.5,10,0.9,ABA,KAFLUM
1343,1,0.55,0.0508,0.5,10,0.9,ABB,KAFLUM
1344,1,0.55,0.0475,0.1,1,0.6,AAB,DHAPPQ
1345,1,0.55,0.0475,0.1,1,0.6,ABA,DHAPPQ
1346,1,0.55,0.0475,0.1,1,0.6,ABB,DHAPPQ
1347,1,0.55,0.0475,0.1,1,0.6,AAB,KAFLUM
1348,1,0.55,0.0475,0.1,1,0.6,ABA,KAFLUM
1349,1,0.55,0.0475,0.1,1,0.6,ABB,KAFLUM
1350,1,0.55,0.0475,0.1,1,0.7,AAB,DHAPPQ
1351,1,0.55,0.0475,0.1,1,0.7,ABA,DHAPPQ
1352,1,0.55,0.0475,0.1,1,0.7,ABB,DHAPPQ
1353,1,0.55,0.0475,0.1,1,0.7,AAB,KAFLUM
1354,1,0.55,0.0475,0.1,1,0.7,ABA,KAFLUM
1355,1,0.55,0.0475,0.1,1,0.7,ABB,KAFLUM
1356,1,0.55,0.0475,0.1,1,0.8,AAB,DHAPPQ
1357,1,0.55,0.0475,0.1,1,0.8,ABA,DHAPPQ
1358,1,0.55,0.0475,0.1,1,0.8,ABB,DHAPPQ
1359,1,0.55,0.0475,0.1,1,0.8,AAB,KAFLUM
1360,1,0.55,0.0475,0.1,1,0.8,ABA,KAFLUM
1361,1,0.55,0.0475,0.1,1,0.8,ABB,KAFLUM
1362,1,0.55,0.0475,0.1,1,0.9,AAB,DHAPPQ
1363,1,0.55,0.0475,0.1,1,0.9,ABA,DHAPPQ
1364,1,0.55,0.0475,0.1,1,0.9,ABB,DHAPPQ
1365,1,0.55,0.0475,0.1,1,0.9,AAB,KAFLUM
1366,1,0.55,0.0475,0.1,1,0.9,ABA,KAFLUM
1367,1,0.55,0.0475,0.1,1,0.9,ABB,KAFLUM
1368,1,0.55,0.0475,0.1,2,0.6,AAB,DHAPPQ
1369,1,0.55,0.0475,0.1,2,0.6,ABA,DHAPPQ
1370,1,0.55,0.0475,0.1,2,0.6,ABB,DHAPPQ
1371,1,0.55,0.0475,0.1,2,0.6,AAB,KAFLUM
1372,1,0.55,0.0475,0.1,2,0.6,ABA,KAFLUM
1373,1,0.55,0.0475,0.1,2,0.6,ABB,KAFLUM
1374,1,0.55,0.0475,0.1,2,0.7,AAB,DHAPPQ
1375,1,0.55,0.0475,0.1,2,0.7,ABA,DHAPPQ
1376,1,0.55,0.0475,0.1,2,0.7,ABB,DHAPPQ
1377,1,0.55,0.0475,0.1,2,0.7,AAB,KAFLUM
1378,1,0.55,0.0475,0.1,2,0.7,ABA,KAFLUM
1379,1,0.55,0.0475,0.1,2,0.7,ABB,KAFLUM
1380,1,0.55,0.0475,0.1,2,0.8,AAB,DHAPPQ
1381,1,0.55,0.0475,0.1,2,0.8,ABA,DHAPPQ
1382,1,0.55,0.0475,0.1,2,0.8,ABB,DHAPPQ
1383,1,0.55,0.0475,0.1,2,0.8,AAB,KAFLUM
1384,1,0.55,0.0475,0.1,2,0.8,ABA,KAFLUM
1385,1,0.55,0.0475,0.1,2,0.8,ABB,KAFLUM
1386,1,0.55,0.0475,0.1,2,0.9,AAB,DHAPPQ
1387,1,0.55,0.0475,0.1,2,0.9,ABA,DHAPPQ
1388,1,0.55,0.0475,0.1,2,0.9,ABB,DHAPPQ
1389,1,0.55,0.0475,0.1,2,0.9,AAB,KAFLUM
1390,1,0.55,0.0475,0.1,2,0.9,ABA,KAFLUM
1391,1,0.55,0.0475,0.1,2,0.9,ABB,KAFLUM
1392,1,0.55,0.0475,0.1,5,0.6,AAB,DHAPPQ
1393,1,0.55,0.0475,0.1,5,0.6,ABA,DHAPPQ
1394,1,0.55,0.0475,0.1,5,0.6,ABB,DHAPPQ
1395,1,0.55,0.0475,0.1,5,0.6,AAB,KAFLUM
1396,1,0.55,0.0475,0.1,5,0.6,ABA,KAFLUM
1397,1,0.55,0.0475,0.1,5,0.6,ABB,KAFLUM
1398,1,0.55,0.0475,0.1,5,0.7,AAB,DHAPPQ
1399,1,0.55,0.0475,0.1,5,0.7,ABA,DHAPPQ
1400,1,0.55,0.0475,0.1,5,0.7,ABB,DHAPPQ
1401,1,0.55,0.0475,0.1,5,0.7,AAB,KAFLUM
1402,1,0.55,0.0475,0.1,5,0.7,ABA,KAFLUM
1403,1,0.55,0.0475,0.1,5,0.7,ABB,KAFLUM
1404,1,0.55,0.0475,0.1,5,0.8,AAB,DHAPPQ
1405,1,0.55,0.0475,0.1,5,0.8,ABA,DHAPPQ
1406,1,0.55,0.0475,0.1,5,0.8,ABB,DHAPPQ
1407,1,0.55,0.0475,0.1,5,0.8,AAB,KAFLUM
1408,1,0.55,0.0475,0.1,5,0.8,ABA,KAFLUM
1409,1,0.55,0.0475,0.1,5,0.8,ABB,KAFLUM
1410,1,0.55,0.0475,0.1,5,0.9,AAB,DHAPPQ
1411,1,0.55,0.0475,0.1,5,0.9,ABA,DHAPPQ
1412,1,0.55,0.0475,0.1,5,0.9,ABB,DHAPPQ
1413,1,0.55,0.0475,0.1,5,0.9,AAB,KAFLUM
1414,1,0.55,0.0475,0.1,5,0.9,ABA,KAFLUM
1415,1,0.55,0.0475,0.1,5,0.9,ABB,KAFLUM
1416,1,0.55,0.0475,0.1,10,0.6,AAB,DHAPPQ
1417,1,0.55,0.0475,0.1,10,0.6,ABA,DHAPPQ
1418,1,0.55,0.0475,0.1,10,0.6,ABB,DHAPPQ
1419,1,0.55,0.0475,0.1,10,0.6,AAB,KAFLUM
1420,1,0.55,0.0475,0.1,10,0.6,ABA,KAFLUM
1421,1,0.55,0.0475,0.1,10,0.6,ABB,KAFLUM
1422,1,0.55,0.0475,0.1,10,0.7,AAB,DHAPPQ
1423,1,0.55,0.0475,0.1,10,0.7,ABA,DHAPPQ
1424,1,0.55,0.0475,0.1,10,0.7,ABB,DHAPPQ
1425,1,0.55,0.0475,0.1,10,0.7,AAB,KAFLUM
1426,1,0.55,0.0475,0.1,10,0.7,ABA,KAFLUM
1427,1,0.55,0.0475,0.1,10,0.7,ABB,KAFLUM
1428,1,0.55,0.0475,0.1,10,0.8,AAB,DHAPPQ
1429,1,0.55,0.0475,0.1,10,0.8,ABA,DHAPPQ
1430,1,0.55,0.0475,0.1,10,0.8,ABB,DHAPPQ
1431,1,0.55,0.0475,0.1,10,0.8,AAB,KAFLUM
1432,1,0.55,0.0475,0.1,10,0.8,ABA,KAFLUM
1433,1,0.55,0.0475,0.1,10,0.8,ABB,KAFLUM
1434,1,0.55,0.0475,0.1,10,0.9,AAB,DHAPPQ
1435,1,0.55,0.0475,0.1,10,0.9,ABA,DHAPPQ
1436,1,0.55,0.0475,0.1,10,0.9,ABB,DHAPPQ
1437,1,0.55,0.0475,0.1,10,0.9,AAB,KAFLUM
1438,1,0.55,0.0475,0.1,10,0.9,ABA,KAFLUM
1439,1,0.55,0.0475,0.1,10,0.9,ABB,KAFLUM
1440,1,0.75,0.0735,3.0,1,0.6,AAB,DHAPPQ
1441,1,0.75,0.0735,3.0,1,0.6,ABA,DHAPPQ
1442,1,0.75,0.0735,3.0,1,0.6,ABB,DHAPPQ
1443,1,0.75,0.0735,3.0,1,0.6,AAB,KAFLUM
1444,1,0.75,0.0735,3.0,1,0.6,ABA,KAFLUM
1445,1,0.75,0.0735,3.0,1,0.6,ABB,KAFLUM
1446,1,0.75,0.0735,3.0,1,0.7,AAB,DHAPPQ
1447,1,0.75,0.0735,3.0,1,0.7,ABA,DHAPPQ
1448,1,0.75,0.0735,3.0,1,0.7,ABB,DHAPPQ
1449,1,0.75,0.0735,3.0,1,0.7,AAB,KAFLUM
1450,1,0.75,0.0735,3.0,1,0.7,ABA,KAFLUM
1451,1,0.75,0.0735,3.0,1,0.7,ABB,KAFLUM
1452,1,0.75,0.0735,3.0,1,0.8,AAB,DHAPPQ
1453,1,0.75,0.0735,3.0,1,0.8,ABA,DHAPPQ
1454,1,0.75,0.0735,3.0,1,0.8,ABB,DHAPPQ
1455,1,0.75,0.0735,3.0,1,0.8,AAB,KAFLUM
1456,1,0.75,0.0735,3.0,1,0.8,ABA,KAFLUM
1457,1,0.75,0.0735,3.0,1,0.8,ABB,KAFLUM
1458,1,0.75,0.0735,3.0,1,0.9,AAB,DHAPPQ
1459,1,0.75,0.0735,3.0,1,0.9,ABA,DHAPPQ
1460,1,0.75,0.0735,3.0,1,0.9,ABB,DHAPPQ
1461,1,0.75,0.0735,3.0,1,0.9,AAB,KAFLUM
1462,1,0.75,0.0735,3.0,1,0.9,ABA,KAFLUM
1463,1,0.75,0.0735,3.0,1,0.9,ABB,KAFLUM
1464,1,0.75,0.0735,3.0,2,0.6,AAB,DHAPPQ
1465,1,0.75,0.0735,3.0,2,0.6,ABA,DHAPPQ
1466,1,0.75,0.0735,3.0,2,0.6,ABB,DHAPPQ
1467,1,0.75,0.0735,3.0,2,0.6,AAB,KAFLUM
1468,1,0.75,0.0735,3.0,2,0.6,ABA,KAFLUM
1469,1,0.75,0.0735,3.0,2,0.6,ABB,KAFLUM
1470,1,0.75,0.0735,3.0,2,0.7,AAB,DHAPPQ
1471,1,0.75,0.0735,3.0,2,0.7,ABA,DHAPPQ
1472,1,0.75,0.0735,3.0,2,0.7,ABB,DHAPPQ
1473,1,0.75,0.0735,3.0,2,0.7,AAB,KAFLUM
1474,1,0.75,0.0735,3.0,2,0.7,ABA,KAFLUM
1475,1,0.75,0.0735,3.0,2,0.7,ABB,KAFLUM
1476,1,0.75,0.0735,3.0,2,0.8,AAB,DHAPPQ
1477,1,0.75,0.0735,3.0,2,0.8,ABA,DHAPPQ
1478,1,0.75,0.0735,3.0,2,0.8,ABB,DHAPPQ
1479,1,0.75,0.0735,3.0,2,0.8,AAB,KAFLUM
1480,1,0.75,0.0735,3.0,2,0.8,ABA,KAFLUM
1481,1,0.75,0.0735,3.0,2,0.8,ABB,KAFLUM
1482,1,0.75,0.0735,3.0,2,0.9,AAB,DHAPPQ
1483,1,0.75,0.0735,3.0,2,0.9,ABA,DHAPPQ
1484,1,0.75,0.0735,3.0,2,0.9,ABB,DHAPPQ
1485,1,0.75,0.0735,3.0,2,0.9,AAB,KAFLUM
1486,1,0.75,0.0735,3.0,2,0.9,ABA,KAFLUM
1487,1,0.75,0.0735,3.0,2,0.9,ABB,KAFLUM
1488,1,0.75,0.0735,3.0,5,0.6,AAB,DHAPPQ
1489,1,0.75,0.0735,3.0,5,0.6,ABA,DHAPPQ
1490,1,0.75,0.0735,3.0,5,0.6,ABB,DHAPPQ
1491,1,0.75,0.0735,3.0,5,0.6,AAB,KAFLUM
1492,1,0.75,0.0735,3.0,5,0.6,ABA,KAFLUM
1493,1,0.75,0.0735,3.0,5,0.6,ABB,KAFLUM
1494,1,0.75,0.0735,3.0,5,0.7,AAB,DHAPPQ
1495,1,0.75,0.0735,3.0,5,0.7,ABA,DHAPPQ
1496,1,0.75,0.0735,3.0,5,0.7,ABB,DHAPPQ
1497,1,0.75,0.0735,3.0,5,0.7,AAB,KAFLUM
1498,1,0.75,0.0735,3.0,5,0.7,ABA,KAFLUM
1499,1,0.75,0.0735,3.0,5,0.7,ABB,KAFLUM
1500,1,0.75,0.0735,3.0,5,0.8,AAB,DHAPPQ
1501,1,0.75,0.0735,3.0,5,0.8,ABA,DHAPPQ
1502,1,0.75,0.0735,3.0,5,0.8,ABB,DHAPPQ
1503,1,0.75,0.0735,3.0,5,0.8,AAB,KAFLUM
1504,1,0.75,0.0735,3.0,5,0.8,ABA,KAFLUM
1505,1,0.75,0.0735,3.0,5,0.8,ABB,KAFLUM
1506,1,0.75,0.0735,3.0,5,0.9,AAB,DHAPPQ
1507,1,0.75,0.0735,3.0,5,0.9,ABA,DHAPPQ
1508,1,0.75,0.0735,3.0,5,0.9,ABB,DHAPPQ
1509,1,0.75,0.0735,3.0,5,0.9,AAB,KAFLUM
1510,1,0.75,0.0735,3.0,5,0.9,ABA,KAFLUM
1511,1,0.75,0.0735,3.0,5,0.9,ABB,KAFLUM
1512,1,0.75,0.0735,3.0,10,0.6,AAB,DHAPPQ
1513,1,0.75,0.0735,3.0,10,0.6,ABA,DHAPPQ
1514,1,0.75,0.0735,3.0,10,0.6,ABB,DHAPPQ
1515,1,0.75,0.0735,3.0,10,0.6,AAB,KAFLUM
1516,1,0.75,0.0735,3.0,10,0.6,ABA,KAFLUM
1517,1,0.75,0.0735,3.0,10,0.6,ABB,KAFLUM
1518,1,0.75,0.0735,3.0,10,0.7,AAB,DHAPPQ
1519,1,0.75,0.0735,3.0,10,0.7,ABA,DHAPPQ
1520,1,0.75,0.0735,3.0,10,0.7,ABB,DHAPPQ
1521,1,0.75,0.0735,3.0,10,0.7,AAB,KAFLUM
1522,1,0.75,0.0735,3.0,10,0.7,ABA,KAFLUM
1523,1,0.75,0.0735,3.0,10,0.7,ABB,KAFLUM
1524,1,0.75,0.0735,3.0,10,0.8,AAB,DHAPPQ
1525,1,0.75,0.0735,3.0,10,0.8,ABA,DHAPPQ
1526,1,0.75,0.0735,3.0,10,0.8,ABB,DHAPPQ
1527,1,0.75,0.0735,3.0,10,0.8,AAB,KAFLUM
1528,1,0.75,0.0735,3.0,10,0.8,ABA,KAFLUM
1529,1,0.75,0.0735,3.0,10,0.8,ABB,KAFLUM
1530,1,0.75,0.0735,3.0,10,0.9,AAB,DHAPPQ
1531,1,0.75,0.0735,3.0,10,0.9,ABA,DHAPPQ
1532,1,0.75,0.0735,3.0,10,0.9,ABB,DHAPPQ
1533,1,0.75,0.0735,3.0,10,0.9,AAB,KAFLUM
1534,1,0.75,0.0735,3.0,10,0.9,ABA,KAFLUM
1535,1,0.75,0.0735,3.0,10,0.9,ABB,KAFLUM
1536,1,0.75,0.067,2.0,1,0.6,AAB,DHAPPQ
1537,1,0.75,0.067,2.0,1,0.6,ABA,DHAPPQ
1538,1,0.75,0.067,2.0,1,0.6,ABB,DHAPPQ
1539,1,0.75,0.067,2.0,1,0.6,AAB,KAFLUM
1540,1,0.75,0.067,2.0,1,0.6,ABA,KAFLUM
1541,1,0.75,0.067,2.0,1,0.6,ABB,KAFLUM
1542,1,0.75,0.067,2.0,1,0.7,AAB,DHAPPQ
1543,1,0.75,0.067,2.0,1,0.7,ABA,DHAPPQ
1544,1,0.75,0.067,2.0,1,0.7,ABB,DHAPPQ
1545,1,0.75,0.067,2.0,1,0.7,AAB,KAFLUM
1546,1,0.75,0.067,2.0,1,0.7,ABA,KAFLUM
1547,1,0.75,0.067,2.0,1,0.7,ABB,KAFLUM
1548,1,0.75,0.067,2.0,1,0.8,AAB,DHAPPQ
1549,1,0.75,0.067,2.0,1,0.8,ABA,DHAPPQ
1550,1,0.75,0.067,2.0,1,0.8,ABB,DHAPPQ
1551,1,0.75,0.067,2.0,1,0.8,AAB,KAFLUM
1552,1,0.75,0.067,2.0,1,0.8,ABA,KAFLUM
1553,1,0.75,0.067,2.0,1,0.8,ABB,KAFLUM
