,mda_round,tc,beta,pfpr0,cr_factor,mda_coverage,strategy,b_drug
1698,3,0.75,0.0735,3.0,2,0.8,AAB,OZFQ
1699,3,0.75,0.0735,3.0,2,0.8,ABA,OZFQ
1700,3,0.75,0.0735,3.0,2,0.8,ABB,OZFQ
1701,3,0.75,0.0735,3.0,2,0.9,AAB,OZFQ
1702,3,0.75,0.0735,3.0,2,0.9,ABA,OZFQ
1703,3,0.75,0.0735,3.0,2,0.9,ABB,OZFQ
1704,3,0.75,0.0735,3.0,5,0.6,AAB,OZFQ
1705,3,0.75,0.0735,3.0,5,0.6,ABA,OZFQ
1706,3,0.75,0.0735,3.0,5,0.6,ABB,OZFQ
1707,3,0.75,0.0735,3.0,5,0.7,AAB,OZFQ
1708,3,0.75,0.0735,3.0,5,0.7,ABA,OZFQ
1709,3,0.75,0.0735,3.0,5,0.7,ABB,OZFQ
1710,3,0.75,0.0735,3.0,5,0.8,AAB,OZFQ
1711,3,0.75,0.0735,3.0,5,0.8,ABA,OZFQ
1712,3,0.75,0.0735,3.0,5,0.8,ABB,OZFQ
1713,3,0.75,0.0735,3.0,5,0.9,AAB,OZFQ
1714,3,0.75,0.0735,3.0,5,0.9,ABA,OZFQ
1715,3,0.75,0.0735,3.0,5,0.9,ABB,OZFQ
1716,3,0.75,0.0735,3.0,10,0.6,AAB,OZFQ
1717,3,0.75,0.0735,3.0,10,0.6,ABA,OZFQ
1718,3,0.75,0.0735,3.0,10,0.6,ABB,OZFQ
1719,3,0.75,0.0735,3.0,10,0.7,AAB,OZFQ
1720,3,0.75,0.0735,3.0,10,0.7,ABA,OZFQ
1721,3,0.75,0.0735,3.0,10,0.7,ABB,OZFQ
1722,3,0.75,0.0735,3.0,10,0.8,AAB,OZFQ
1723,3,0.75,0.0735,3.0,10,0.8,ABA,OZFQ
1724,3,0.75,0.0735,3.0,10,0.8,ABB,OZFQ
1725,3,0.75,0.0735,3.0,10,0.9,AAB,OZFQ
1726,3,0.75,0.0735,3.0,10,0.9,ABA,OZFQ
1727,3,0.75,0.0735,3.0,10,0.9,ABB,OZFQ
1728,3,0.75,0.067,2.0,1,0.6,AAB,OZFQ
1729,3,0.75,0.067,2.0,1,0.6,ABA,OZFQ
1730,3,0.75,0.067,2.0,1,0.6,ABB,OZFQ
1731,3,0.75,0.067,2.0,1,0.7,AAB,OZFQ
1732,3,0.75,0.067,2.0,1,0.7,ABA,OZFQ
1733,3,0.75,0.067,2.0,1,0.7,ABB,OZFQ
1734,3,0.75,0.067,2.0,1,0.8,AAB,OZFQ
1735,3,0.75,0.067,2.0,1,0.8,ABA,OZFQ
1736,3,0.75,0.067,2.0,1,0.8,ABB,OZFQ
1737,3,0.75,0.067,2.0,1,0.9,AAB,OZFQ
1738,3,0.75,0.067,2.0,1,0.9,ABA,OZFQ
1739,3,0.75,0.067,2.0,1,0.9,ABB,OZFQ
1740,3,0.75,0.067,2.0,2,0.6,AAB,OZFQ
1741,3,0.75,0.067,2.0,2,0.6,ABA,OZFQ
1742,3,0.75,0.067,2.0,2,0.6,ABB,OZFQ
1743,3,0.75,0.067,2.0,2,0.7,AAB,OZFQ
1744,3,0.75,0.067,2.0,2,0.7,ABA,OZFQ
1745,3,0.75,0.067,2.0,2,0.7,ABB,OZFQ
1746,3,0.75,0.067,2.0,2,0.8,AAB,OZFQ
1747,3,0.75,0.067,2.0,2,0.8,ABA,OZFQ
1748,3,0.75,0.067,2.0,2,0.8,ABB,OZFQ
1749,3,0.75,0.067,2.0,2,0.9,AAB,OZFQ
1750,3,0.75,0.067,2.0,2,0.9,ABA,OZFQ
1751,3,0.75,0.067,2.0,2,0.9,ABB,OZFQ
1752,3,0.75,0.067,2.0,5,0.6,AAB,OZFQ
1753,3,0.75,0.067,2.0,5,0.6,ABA,OZFQ
1754,3,0.75,0.067,2.0,5,0.6,ABB,OZFQ
1755,3,0.75,0.067,2.0,5,0.7,AAB,OZFQ
1756,3,0.75,0.067,2.0,5,0.7,ABA,OZFQ
1757,3,0.75,0.067,2.0,5,0.7,ABB,OZFQ
1758,3,0.75,0.067,2.0,5,0.8,AAB,OZFQ
1759,3,0.75,0.067,2.0,5,0.8,ABA,OZFQ
1760,3,0.75,0.067,2.0,5,0.8,ABB,OZFQ
1761,3,0.75,0.067,2.0,5,0.9,AAB,OZFQ
1762,3,0.75,0.067,2.0,5,0.9,ABA,OZFQ
1763,3,0.75,0.067,2.0,5,0.9,ABB,OZFQ
1764,3,0.75,0.067,2.0,10,0.6,AAB,OZFQ
1765,3,0.75,0.067,2.0,10,0.6,ABA,OZFQ
1766,3,0.75,0.067,2.0,10,0.6,ABB,OZFQ
1767,3,0.75,0.067,2.0,10,0.7,AAB,OZFQ
1768,3,0.75,0.067,2.0,10,0.7,ABA,OZFQ
1769,3,0.75,0.067,2.0,10,0.7,ABB,OZFQ
1770,3,0.75,0.067,2.0,10,0.8,AAB,OZFQ
1771,3,0.75,0.067,2.0,10,0.8,ABA,OZFQ
1772,3,0.75,0.067,2.0,10,0.8,ABB,OZFQ
1773,3,0.75,0.067,2.0,10,0.9,AAB,OZFQ
1774,3,0.75,0.067,2.0,10,0.9,ABA,OZFQ
1775,3,0.75,0.067,2.0,10,0.9,ABB,OZFQ
1776,3,0.75,0.061,1.0,1,0.6,AAB,OZFQ
1777,3,0.75,0.061,1.0,1,0.6,ABA,OZFQ
1778,3,0.75,0.061,1.0,1,0.6,ABB,OZFQ
1779,3,0.75,0.061,1.0,1,0.7,AAB,OZFQ
1780,3,0.75,0.061,1.0,1,0.7,ABA,OZFQ
1781,3,0.75,0.061,1.0,1,0.7,ABB,OZFQ
1782,3,0.75,0.061,1.0,1,0.8,AAB,OZFQ
1783,3,0.75,0.061,1.0,1,0.8,ABA,OZFQ
1784,3,0.75,0.061,1.0,1,0.8,ABB,OZFQ
1785,3,0.75,0.061,1.0,1,0.9,AAB,OZFQ
1786,3,0.75,0.061,1.0,1,0.9,ABA,OZFQ
1787,3,0.75,0.061,1.0,1,0.9,ABB,OZFQ
1788,3,0.75,0.061,1.0,2,0.6,AAB,OZFQ
1789,3,0.75,0.061,1.0,2,0.6,ABA,OZFQ
1790,3,0.75,0.061,1.0,2,0.6,ABB,OZFQ
1791,3,0.75,0.061,1.0,2,0.7,AAB,OZFQ
1792,3,0.75,0.061,1.0,2,0.7,ABA,OZFQ
1793,3,0.75,0.061,1.0,2,0.7,ABB,OZFQ
1794,3,0.75,0.061,1.0,2,0.8,AAB,OZFQ
1795,3,0.75,0.061,1.0,2,0.8,ABA,OZFQ
1796,3,0.75,0.061,1.0,2,0.8,ABB,OZFQ
1797,3,0.75,0.061,1.0,2,0.9,AAB,OZFQ
1798,3,0.75,0.061,1.0,2,0.9,ABA,OZFQ
1799,3,0.75,0.061,1.0,2,0.9,ABB,OZFQ
1800,3,0.75,0.061,1.0,5,0.6,AAB,OZFQ
1801,3,0.75,0.061,1.0,5,0.6,ABA,OZFQ
1802,3,0.75,0.061,1.0,5,0.6,ABB,OZFQ
1803,3,0.75,0.061,1.0,5,0.7,AAB,OZFQ
1804,3,0.75,0.061,1.0,5,0.7,ABA,OZFQ
1805,3,0.75,0.061,1.0,5,0.7,ABB,OZFQ
1806,3,0.75,0.061,1.0,5,0.8,AAB,OZFQ
1807,3,0.75,0.061,1.0,5,0.8,ABA,OZFQ
1808,3,0.75,0.061,1.0,5,0.8,ABB,OZFQ
1809,3,0.75,0.061,1.0,5,0.9,AAB,OZFQ
1810,3,0.75,0.061,1.0,5,0.9,ABA,OZFQ
1811,3,0.75,0.061,1.0,5,0.9,ABB,OZFQ
1812,3,0.75,0.061,1.0,10,0.6,AAB,OZFQ
1813,3,0.75,0.061,1.0,10,0.6,ABA,OZFQ
1814,3,0.75,0.061,1.0,10,0.6,ABB,OZFQ
1815,3,0.75,0.061,1.0,10,0.7,AAB,OZFQ
1816,3,0.75,0.061,1.0,10,0.7,ABA,OZFQ
1817,3,0.75,0.061,1.0,10,0.7,ABB,OZFQ
1818,3,0.75,0.061,1.0,10,0.8,AAB,OZFQ
1819,3,0.75,0.061,1.0,10,0.8,ABA,OZFQ
1820,3,0.75,0.061,1.0,10,0.8,ABB,OZFQ
1821,3,0.75,0.061,1.0,10,0.9,AAB,OZFQ
1822,3,0.75,0.061,1.0,10,0.9,ABA,OZFQ
1823,3,0.75,0.061,1.0,10,0.9,ABB,OZFQ
1824,3,0.75,0.057,0.5,1,0.6,AAB,OZFQ
1825,3,0.75,0.057,0.5,1,0.6,ABA,OZFQ
1826,3,0.75,0.057,0.5,1,0.6,ABB,OZFQ
1827,3,0.75,0.057,0.5,1,0.7,AAB,OZFQ
1828,3,0.75,0.057,0.5,1,0.7,ABA,OZFQ
1829,3,0.75,0.057,0.5,1,0.7,ABB,OZFQ
1830,3,0.75,0.057,0.5,1,0.8,AAB,OZFQ
1831,3,0.75,0.057,0.5,1,0.8,ABA,OZFQ
1832,3,0.75,0.057,0.5,1,0.8,ABB,OZFQ
1833,3,0.75,0.057,0.5,1,0.9,AAB,OZFQ
1834,3,0.75,0.057,0.5,1,0.9,ABA,OZFQ
1835,3,0.75,0.057,0.5,1,0.9,ABB,OZFQ
1836,3,0.75,0.057,0.5,2,0.6,AAB,OZFQ
1837,3,0.75,0.057,0.5,2,0.6,ABA,OZFQ
1838,3,0.75,0.057,0.5,2,0.6,ABB,OZFQ
1839,3,0.75,0.057,0.5,2,0.7,AAB,OZFQ
1840,3,0.75,0.057,0.5,2,0.7,ABA,OZFQ
1841,3,0.75,0.057,0.5,2,0.7,ABB,OZFQ
1842,3,0.75,0.057,0.5,2,0.8,AAB,OZFQ
1843,3,0.75,0.057,0.5,2,0.8,ABA,OZFQ
1844,3,0.75,0.057,0.5,2,0.8,ABB,OZFQ
1845,3,0.75,0.057,0.5,2,0.9,AAB,OZFQ
1846,3,0.75,0.057,0.5,2,0.9,ABA,OZFQ
1847,3,0.75,0.057,0.5,2,0.9,ABB,OZFQ
1848,3,0.75,0.057,0.5,5,0.6,AAB,OZFQ
1849,3,0.75,0.057,0.5,5,0.6,ABA,OZFQ
1850,3,0.75,0.057,0.5,5,0.6,ABB,OZFQ
1851,3,0.75,0.057,0.5,5,0.7,AAB,OZFQ
1852,3,0.75,0.057,0.5,5,0.7,ABA,OZFQ
1853,3,0.75,0.057,0.5,5,0.7,ABB,OZFQ
1854,3,0.75,0.057,0.5,5,0.8,AAB,OZFQ
1855,3,0.75,0.057,0.5,5,0.8,ABA,OZFQ
1856,3,0.75,0.057,0.5,5,0.8,ABB,OZFQ
1857,3,0.75,0.057,0.5,5,0.9,AAB,OZFQ
1858,3,0.75,0.057,0.5,5,0.9,ABA,OZFQ
1859,3,0.75,0.057,0.5,5,0.9,ABB,OZFQ
1860,3,0.75,0.057,0.5,10,0.6,AAB,OZFQ
1861,3,0.75,0.057,0.5,10,0.6,ABA,OZFQ
1862,3,0.75,0.057,0.5,10,0.6,ABB,OZFQ
1863,3,0.75,0.057,0.5,10,0.7,AAB,OZFQ
1864,3,0.75,0.057,0.5,10,0.7,ABA,OZFQ
1865,3,0.75,0.057,0.5,10,0.7,ABB,OZFQ
1866,3,0.75,0.057,0.5,10,0.8,AAB,OZFQ
1867,3,0.75,0.057,0.5,10,0.8,ABA,OZFQ
1868,3,0.75,0.057,0.5,10,0.8,ABB,OZFQ
1869,3,0.75,0.057,0.5,10,0.9,AAB,OZFQ
1870,3,0.75,0.057,0.5,10,0.9,ABA,OZFQ
1871,3,0.75,0.057,0.5,10,0.9,ABB,OZFQ
1872,3,0.75,0.0537,0.1,1,0.6,AAB,OZFQ
1873,3,0.75,0.0537,0.1,1,0.6,ABA,OZFQ
1874,3,0.75,0.0537,0.1,1,0.6,ABB,OZFQ
1875,3,0.75,0.0537,0.1,1,0.7,AAB,OZFQ
1876,3,0.75,0.0537,0.1,1,0.7,ABA,OZFQ
1877,3,0.75,0.0537,0.1,1,0.7,ABB,OZFQ
1878,3,0.75,0.0537,0.1,1,0.8,AAB,OZFQ
1879,3,0.75,0.0537,0.1,1,0.8,ABA,OZFQ
1880,3,0.75,0.0537,0.1,1,0.8,ABB,OZFQ
1881,3,0.75,0.0537,0.1,1,0.9,AAB,OZFQ
1882,3,0.75,0.0537,0.1,1,0.9,ABA,OZFQ
1883,3,0.75,0.0537,0.1,1,0.9,ABB,OZFQ
1884,3,0.75,0.0537,0.1,2,0.6,AAB,OZFQ
1885,3,0.75,0.0537,0.1,2,0.6,ABA,OZFQ
1886,3,0.75,0.0537,0.1,2,0.6,ABB,OZFQ
1887,3,0.75,0.0537,0.1,2,0.7,AAB,OZFQ
1888,3,0.75,0.0537,0.1,2,0.7,ABA,OZFQ
1889,3,0.75,0.0537,0.1,2,0.7,ABB,OZFQ
1890,3,0.75,0.0537,0.1,2,0.8,AAB,OZFQ
1891,3,0.75,0.0537,0.1,2,0.8,ABA,OZFQ
1892,3,0.75,0.0537,0.1,2,0.8,ABB,OZFQ
1893,3,0.75,0.0537,0.1,2,0.9,AAB,OZFQ
1894,3,0.75,0.0537,0.1,2,0.9,ABA,OZFQ
1895,3,0.75,0.0537,0.1,2,0.9,ABB,OZFQ
1896,3,0.75,0.0537,0.1,5,0.6,AAB,OZFQ
1897,3,0.75,0.0537,0.1,5,0.6,ABA,OZFQ
1898,3,0.75,0.0537,0.1,5,0.6,ABB,OZFQ
1899,3,0.75,0.0537,0.1,5,0.7,AAB,OZFQ
1900,3,0.75,0.0537,0.1,5,0.7,ABA,OZFQ
1901,3,0.75,0.0537,0.1,5,0.7,ABB,OZFQ
1902,3,0.75,0.0537,0.1,5,0.8,AAB,OZFQ
1903,3,0.75,0.0537,0.1,5,0.8,ABA,OZFQ
1904,3,0.75,0.0537,0.1,5,0.8,ABB,OZFQ
1905,3,0.75,0.0537,0.1,5,0.9,AAB,OZFQ
1906,3,0.75,0.0537,0.1,5,0.9,ABA,OZFQ
1907,3,0.75,0.0537,0.1,5,0.9,ABB,OZFQ
1908,3,0.75,0.0537,0.1,10,0.6,AAB,OZFQ
1909,3,0.75,0.0537,0.1,10,0.6,ABA,OZFQ
1910,3,0.75,0.0537,0.1,10,0.6,ABB,OZFQ
1911,3,0.75,0.0537,0.1,10,0.7,AAB,OZFQ
1912,3,0.75,0.0537,0.1,10,0.7,ABA,OZFQ
1913,3,0.75,0.0537,0.1,10,0.7,ABB,OZFQ
1914,3,0.75,0.0537,0.1,10,0.8,AAB,OZFQ
1915,3,0.75,0.0537,0.1,10,0.8,ABA,OZFQ
1916,3,0.75,0.0537,0.1,10,0.8,ABB,OZFQ
1917,3,0.75,0.0537,0.1,10,0.9,AAB,OZFQ
1918,3,0.75,0.0537,0.1,10,0.9,ABA,OZFQ
1919,3,0.75,0.0537,0.1,10,0.9,ABB,OZFQ
1920,4,0.55,0.06413,3.0,1,0.6,AAB,OZFQ
1921,4,0.55,0.06413,3.0,1,0.6,ABA,OZFQ
1922,4,0.55,0.06413,3.0,1,0.6,ABB,OZFQ
1923,4,0.55,0.06413,3.0,1,0.7,AAB,OZFQ
1924,4,0.55,0.06413,3.0,1,0.7,ABA,OZFQ
1925,4,0.55,0.06413,3.0,1,0.7,ABB,OZFQ
1926,4,0.55,0.06413,3.0,1,0.8,AAB,OZFQ
1927,4,0.55,0.06413,3.0,1,0.8,ABA,OZFQ
1928,4,0.55,0.06413,3.0,1,0.8,ABB,OZFQ
1929,4,0.55,0.06413,3.0,1,0.9,AAB,OZFQ
1930,4,0.55,0.06413,3.0,1,0.9,ABA,OZFQ
1931,4,0.55,0.06413,3.0,1,0.9,ABB,OZFQ
1932,4,0.55,0.06413,3.0,2,0.6,AAB,OZFQ
1933,4,0.55,0.06413,3.0,2,0.6,ABA,OZFQ
1934,4,0.55,0.06413,3.0,2,0.6,ABB,OZFQ
1935,4,0.55,0.06413,3.0,2,0.7,AAB,OZFQ
1936,4,0.55,0.06413,3.0,2,0.7,ABA,OZFQ
1937,4,0.55,0.06413,3.0,2,0.7,ABB,OZFQ
1938,4,0.55,0.06413,3.0,2,0.8,AAB,OZFQ
1939,4,0.55,0.06413,3.0,2,0.8,ABA,OZFQ
1940,4,0.55,0.06413,3.0,2,0.8,ABB,OZFQ
1941,4,0.55,0.06413,3.0,2,0.9,AAB,OZFQ
1942,4,0.55,0.06413,3.0,2,0.9,ABA,OZFQ
1943,4,0.55,0.06413,3.0,2,0.9,ABB,OZFQ
1944,4,0.55,0.06413,3.0,5,0.6,AAB,OZFQ
1945,4,0.55,0.06413,3.0,5,0.6,ABA,OZFQ
1946,4,0.55,0.06413,3.0,5,0.6,ABB,OZFQ
1947,4,0.55,0.06413,3.0,5,0.7,AAB,OZFQ
1948,4,0.55,0.06413,3.0,5,0.7,ABA,OZFQ
1949,4,0.55,0.06413,3.0,5,0.7,ABB,OZFQ
1950,4,0.55,0.06413,3.0,5,0.8,AAB,OZFQ
1951,4,0.55,0.06413,3.0,5,0.8,ABA,OZFQ
1952,4,0.55,0.06413,3.0,5,0.8,ABB,OZFQ
1953,4,0.55,0.06413,3.0,5,0.9,AAB,OZFQ
1954,4,0.55,0.06413,3.0,5,0.9,ABA,OZFQ
1955,4,0.55,0.06413,3.0,5,0.9,ABB,OZFQ
1956,4,0.55,0.06413,3.0,10,0.6,AAB,OZFQ
1957,4,0.55,0.06413,3.0,10,0.6,ABA,OZFQ
1958,4,0.55,0.06413,3.0,10,0.6,ABB,OZFQ
1959,4,0.55,0.06413,3.0,10,0.7,AAB,OZFQ
1960,4,0.55,0.06413,3.0,10,0.7,ABA,OZFQ
1961,4,0.55,0.06413,3.0,10,0.7,ABB,OZFQ
1962,4,0.55,0.06413,3.0,10,0.8,AAB,OZFQ
1963,4,0.55,0.06413,3.0,10,0.8,ABA,OZFQ
1964,4,0.55,0.06413,3.0,10,0.8,ABB,OZFQ
1965,4,0.55,0.06413,3.0,10,0.9,AAB,OZFQ
1966,4,0.55,0.06413,3.0,10,0.9,ABA,OZFQ
1967,4,0.55,0.06413,3.0,10,0.9,ABB,OZFQ
1968,4,0.55,0.0585,2.0,1,0.6,AAB,OZFQ
1969,4,0.55,0.0585,2.0,1,0.6,ABA,OZFQ
1970,4,0.55,0.0585,2.0,1,0.6,ABB,OZFQ
1971,4,0.55,0.0585,2.0,1,0.7,AAB,OZFQ
1972,4,0.55,0.0585,2.0,1,0.7,ABA,OZFQ
1973,4,0.55,0.0585,2.0,1,0.7,ABB,OZFQ
1974,4,0.55,0.0585,2.0,1,0.8,AAB,OZFQ
1975,4,0.55,0.0585,2.0,1,0.8,ABA,OZFQ
1976,4,0.55,0.0585,2.0,1,0.8,ABB,OZFQ
1977,4,0.55,0.0585,2.0,1,0.9,AAB,OZFQ
1978,4,0.55,0.0585,2.0,1,0.9,ABA,OZFQ
1979,4,0.55,0.0585,2.0,1,0.9,ABB,OZFQ
1980,4,0.55,0.0585,2.0,2,0.6,AAB,OZFQ
1981,4,0.55,0.0585,2.0,2,0.6,ABA,OZFQ
1982,4,0.55,0.0585,2.0,2,0.6,ABB,OZFQ
1983,4,0.55,0.0585,2.0,2,0.7,AAB,OZFQ
1984,4,0.55,0.0585,2.0,2,0.7,ABA,OZFQ
1985,4,0.55,0.0585,2.0,2,0.7,ABB,OZFQ
1986,4,0.55,0.0585,2.0,2,0.8,AAB,OZFQ
1987,4,0.55,0.0585,2.0,2,0.8,ABA,OZFQ
1988,4,0.55,0.0585,2.0,2,0.8,ABB,OZFQ
1989,4,0.55,0.0585,2.0,2,0.9,AAB,OZFQ
1990,4,0.55,0.0585,2.0,2,0.9,ABA,OZFQ
1991,4,0.55,0.0585,2.0,2,0.9,ABB,OZFQ
1992,4,0.55,0.0585,2.0,5,0.6,AAB,OZFQ
1993,4,0.55,0.0585,2.0,5,0.6,ABA,OZFQ
1994,4,0.55,0.0585,2.0,5,0.6,ABB,OZFQ
1995,4,0.55,0.0585,2.0,5,0.7,AAB,OZFQ
1996,4,0.55,0.0585,2.0,5,0.7,ABA,OZFQ
1997,4,0.55,0.0585,2.0,5,0.7,ABB,OZFQ
1998,4,0.55,0.0585,2.0,5,0.8,AAB,OZFQ
1999,4,0.55,0.0585,2.0,5,0.8,ABA,OZFQ
2000,4,0.55,0.0585,2.0,5,0.8,ABB,OZFQ
2001,4,0.55,0.0585,2.0,5,0.9,AAB,OZFQ
2002,4,0.55,0.0585,2.0,5,0.9,ABA,OZFQ
2003,4,0.55,0.0585,2.0,5,0.9,ABB,OZFQ
2004,4,0.55,0.0585,2.0,10,0.6,AAB,OZFQ
2005,4,0.55,0.0585,2.0,10,0.6,ABA,OZFQ
2006,4,0.55,0.0585,2.0,10,0.6,ABB,OZFQ
2007,4,0.55,0.0585,2.0,10,0.7,AAB,OZFQ
2008,4,0.55,0.0585,2.0,10,0.7,ABA,OZFQ
2009,4,0.55,0.0585,2.0,10,0.7,ABB,OZFQ
2010,4,0.55,0.0585,2.0,10,0.8,AAB,OZFQ
2011,4,0.55,0.0585,2.0,10,0.8,ABA,OZFQ
2012,4,0.55,0.0585,2.0,10,0.8,ABB,OZFQ
2013,4,0.55,0.0585,2.0,10,0.9,AAB,OZFQ
2014,4,0.55,0.0585,2.0,10,0.9,ABA,OZFQ
2015,4,0.55,0.0585,2.0,10,0.9,ABB,OZFQ
2016,4,0.55,0.0538,1.0,1,0.6,AAB,OZFQ
2017,4,0.55,0.0538,1.0,1,0.6,ABA,OZFQ
2018,4,0.55,0.0538,1.0,1,0.6,ABB,OZFQ
2019,4,0.55,0.0538,1.0,1,0.7,AAB,OZFQ
2020,4,0.55,0.0538,1.0,1,0.7,ABA,OZFQ
2021,4,0.55,0.0538,1.0,1,0.7,ABB,OZFQ
2022,4,0.55,0.0538,1.0,1,0.8,AAB,OZFQ
2023,4,0.55,0.0538,1.0,1,0.8,ABA,OZFQ
2024,4,0.55,0.0538,1.0,1,0.8,ABB,OZFQ
2025,4,0.55,0.0538,1.0,1,0.9,AAB,OZFQ
2026,4,0.55,0.0538,1.0,1,0.9,ABA,OZFQ
2027,4,0.55,0.0538,1.0,1,0.9,ABB,OZFQ
2028,4,0.55,0.0538,1.0,2,0.6,AAB,OZFQ
2029,4,0.55,0.0538,1.0,2,0.6,ABA,OZFQ
2030,4,0.55,0.0538,1.0,2,0.6,ABB,OZFQ
2031,4,0.55,0.0538,1.0,2,0.7,AAB,OZFQ
2032,4,0.55,0.0538,1.0,2,0.7,ABA,OZFQ
2033,4,0.55,0.0538,1.0,2,0.7,ABB,OZFQ
2034,4,0.55,0.0538,1.0,2,0.8,AAB,OZFQ
2035,4,0.55,0.0538,1.0,2,0.8,ABA,OZFQ
2036,4,0.55,0.0538,1.0,2,0.8,ABB,OZFQ
2037,4,0.55,0.0538,1.0,2,0.9,AAB,OZFQ
2038,4,0.55,0.0538,1.0,2,0.9,ABA,OZFQ
2039,4,0.55,0.0538,1.0,2,0.9,ABB,OZFQ
2040,4,0.55,0.0538,1.0,5,0.6,AAB,OZFQ
2041,4,0.55,0.0538,1.0,5,0.6,ABA,OZFQ
2042,4,0.55,0.0538,1.0,5,0.6,ABB,OZFQ
2043,4,0.55,0.0538,1.0,5,0.7,AAB,OZFQ
2044,4,0.55,0.0538,1.0,5,0.7,ABA,OZFQ
2045,4,0.55,0.0538,1.0,5,0.7,ABB,OZFQ
2046,4,0.55,0.0538,1.0,5,0.8,AAB,OZFQ
2047,4,0.55,0.0538,1.0,5,0.8,ABA,OZFQ
2048,4,0.55,0.0538,1.0,5,0.8,ABB,OZFQ
2049,4,0.55,0.0538,1.0,5,0.9,AAB,OZFQ
2050,4,0.55,0.0538,1.0,5,0.9,ABA,OZFQ
2051,4,0.55,0.0538,1.0,5,0.9,ABB,OZFQ
2052,4,0.55,0.0538,1.0,10,0.6,AAB,OZFQ
2053,4,0.55,0.0538,1.0,10,0.6,ABA,OZFQ
2054,4,0.55,0.0538,1.0,10,0.6,ABB,OZFQ
2055,4,0.55,0.0538,1.0,10,0.7,AAB,OZFQ
2056,4,0.55,0.0538,1.0,10,0.7,ABA,OZFQ
2057,4,0.55,0.0538,1.0,10,0.7,ABB,OZFQ
2058,4,0.55,0.0538,1.0,10,0.8,AAB,OZFQ
2059,4,0.55,0.0538,1.0,10,0.8,ABA,OZFQ
2060,4,0.55,0.0538,1.0,10,0.8,ABB,OZFQ
2061,4,0.55,0.0538,1.0,10,0.9,AAB,OZFQ
2062,4,0.55,0.0538,1.0,10,0.9,ABA,OZFQ
2063,4,0.55,0.0538,1.0,10,0.9,ABB,OZFQ
2064,4,0.55,0.0508,0.5,1,0.6,AAB,OZFQ
2065,4,0.55,0.0508,0.5,1,0.6,ABA,OZFQ
2066,4,0.55,0.0508,0.5,1,0.6,ABB,OZFQ
2067,4,0.55,0.0508,0.5,1,0.7,AAB,OZFQ
2068,4,0.55,0.0508,0.5,1,0.7,ABA,OZFQ
2069,4,0.55,0.0508,0.5,1,0.7,ABB,OZFQ
2070,4,0.55,0.0508,0.5,1,0.8,AAB,OZFQ
2071,4,0.55,0.0508,0.5,1,0.8,ABA,OZFQ
2072,4,0.55,0.0508,0.5,1,0.8,ABB,OZFQ
2073,4,0.55,0.0508,0.5,1,0.9,AAB,OZFQ
2074,4,0.55,0.0508,0.5,1,0.9,ABA,OZFQ
2075,4,0.55,0.0508,0.5,1,0.9,ABB,OZFQ
2076,4,0.55,0.0508,0.5,2,0.6,AAB,OZFQ
2077,4,0.55,0.0508,0.5,2,0.6,ABA,OZFQ
2078,4,0.55,0.0508,0.5,2,0.6,ABB,OZFQ
2079,4,0.55,0.0508,0.5,2,0.7,AAB,OZFQ
2080,4,0.55,0.0508,0.5,2,0.7,ABA,OZFQ
2081,4,0.55,0.0508,0.5,2,0.7,ABB,OZFQ
2082,4,0.55,0.0508,0.5,2,0.8,AAB,OZFQ
2083,4,0.55,0.0508,0.5,2,0.8,ABA,OZFQ
2084,4,0.55,0.0508,0.5,2,0.8,ABB,OZFQ
2085,4,0.55,0.0508,0.5,2,0.9,AAB,OZFQ
2086,4,0.55,0.0508,0.5,2,0.9,ABA,OZFQ
2087,4,0.55,0.0508,0.5,2,0.9,ABB,OZFQ
2088,4,0.55,0.0508,0.5,5,0.6,AAB,OZFQ
2089,4,0.55,0.0508,0.5,5,0.6,ABA,OZFQ
2090,4,0.55,0.0508,0.5,5,0.6,ABB,OZFQ
2091,4,0.55,0.0508,0.5,5,0.7,AAB,OZFQ
2092,4,0.55,0.0508,0.5,5,0.7,ABA,OZFQ
2093,4,0.55,0.0508,0.5,5,0.7,ABB,OZFQ
2094,4,0.55,0.0508,0.5,5,0.8,AAB,OZFQ
2095,4,0.55,0.0508,0.5,5,0.8,ABA,OZFQ
2096,4,0.55,0.0508,0.5,5,0.8,ABB,OZFQ
2097,4,0.55,0.0508,0.5,5,0.9,AAB,OZFQ
2098,4,0.55,0.0508,0.5,5,0.9,ABA,OZFQ
2099,4,0.55,0.0508,0.5,5,0.9,ABB,OZFQ
2100,4,0.55,0.0508,0.5,10,0.6,AAB,OZFQ
2101,4,0.55,0.0508,0.5,10,0.6,ABA,OZFQ
2102,4,0.55,0.0508,0.5,10,0.6,ABB,OZFQ
2103,4,0.55,0.0508,0.5,10,0.7,AAB,OZFQ
2104,4,0.55,0.0508,0.5,10,0.7,ABA,OZFQ
2105,4,0.55,0.0508,0.5,10,0.7,ABB,OZFQ
2106,4,0.55,0.0508,0.5,10,0.8,AAB,OZFQ
2107,4,0.55,0.0508,0.5,10,0.8,ABA,OZFQ
2108,4,0.55,0.0508,0.5,10,0.8,ABB,OZFQ
2109,4,0.55,0.0508,0.5,10,0.9,AAB,OZFQ
2110,4,0.55,0.0508,0.5,10,0.9,ABA,OZFQ
2111,4,0.55,0.0508,0.5,10,0.9,ABB,OZFQ
